Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_vagrans	LC	stable	0	0	0.724546002	0.416235154	737	408	0.806372549	0.591320718	0.740713142	0.554294881	5.99	1.790091412	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_ventralis	LC	stable	0	0	0.871140824	0.750499403	31	8	2.875	1.354545663	0.160748189	0.149064788	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_veraecrucis	LC	stable	0	0	0.865926148	0.600709513	136	42	2.238095238	1.174985267	0.441505637	0.365688148	7.325418324	1.991350262	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_veraepacis	LC	stable	0	0	0.816670833	0.939589647	5	18	-0.722222222	-1.280933845	-0.130821805	-0.140207117	7.5	2.014903021	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_yukonicus	LC	unknown	0	NA	0.740630201	0.312013688	167	38	3.394736842	1.480407653	1.373710609	0.864454388	7.325418324	1.991350262	2
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_armatus	LC	unknown	0	NA	0.573081803	0.416312827	146	117	0.247863248	0.221432687	0.376565328	0.319591504	306.48	5.7251525	6
RODENTIA	SCIURIDAE	Otospermophilus	Spermophilus_atricapillus	EN	decreasing	1	1	0.808183666	0.900424057	9	17	-0.470588235	-0.635988767	-0.102441056	-0.108076485	550.99	6.31171666	6
RODENTIA	SCIURIDAE	Otospermophilus	Spermophilus_beecheyi	LC	stable	0	0	0.929854617	0.692746974	246	134	0.835820896	0.607491736	0.34227164	0.294363432	597.82	6.393289705	6
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_beldingi	LC	stable	0	0	0.780942435	0.359682753	291	70	3.157142857	1.424828025	1.171197896	0.775279041	272.53	5.6077487	6
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_brunneus	VU	decreasing	1	1	0.368455807	0.74038478	39	335	-0.88358209	-2.150568886	-0.502345514	-0.697849245	300	5.703782475	6
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_canus	LC	unknown	0	NA	0.776032614	0.483264819	168	44	2.818181818	1.339774345	0.605812348	0.473629764	154	5.036952602	5
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_columbianus	LC	stable	0	0	0.868068373	0.061316212	364	44	7.272727273	2.112964234	13.15724081	2.650226211	470.94	6.154730697	6
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_elegans	LC	unknown	0	NA	0.781520106	0.231407278	285	72	2.958333333	1.375823061	2.377249468	1.217061611	324.45	5.782131441	6
RODENTIA	SCIURIDAE	Poliocitellus	Spermophilus_franklinii	LC	decreasing	0	1	0.857167852	0.160401996	1084	113	8.592920354	2.261025363	4.343872713	1.675950617	457.64	6.126082849	6
RODENTIA	SCIURIDAE	Callospermophilus	Spermophilus_lateralis	LC	stable	0	0	0.669093627	0.397683965	1325	886	0.495485327	0.402450788	0.68247575	0.520266369	175.1	5.165357239	5
RODENTIA	SCIURIDAE	Callospermophilus	Spermophilus_madrensis	NT	unknown	0	NA	0.68390996	0.494593581	42	24	0.75	0.559615788	0.382771603	0.324089893	207.12	5.333298335	5
RODENTIA	SCIURIDAE	Ictidomys	Spermophilus_mexicanus	LC	stable	0	0	0.692403066	0.311481427	487	188	1.590425532	0.95182216	1.222935321	0.798828539	177.49	5.178914269	5
RODENTIA	SCIURIDAE	Xerospermophilus	Spermophilus_mohavensis	NT	decreasing	0	1	0.741259698	0.780878261	25	49	-0.489795918	-0.672944473	-0.050735902	-0.052068228	213.18	5.362136879	5
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_mollis	LC	unknown	0	NA	0.567913946	0.599875451	360	354	0.016949153	0.016807118	-0.053280235	-0.054752149	165.4	5.108366783	5
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_parryii	LC	unknown	0	NA	0.795951088	0.18760829	3953	666	4.935435435	1.780940393	3.24262216	1.445181512	747.09	6.61618566	7
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_richardsonii	LC	stable	0	0	0.771467514	0.142899469	851	138	5.166666667	1.819158443	4.398673059	1.686153194	325.1	5.784132827	6
RODENTIA	SCIURIDAE	Callospermophilus	Spermophilus_saturatus	LC	stable	0	0	0.88819525	0.357266445	69	18	2.833333333	1.343734747	1.486086398	0.910709746	220	5.393627546	5
RODENTIA	SCIURIDAE	Xerospermophilus	Spermophilus_spilosoma	LC	stable	0	0	0.441202726	0.248817119	963	1455	-0.33814433	-0.412707768	0.773200847	0.572786302	106.64	4.669458676	5
RODENTIA	SCIURIDAE	Xerospermophilus	Spermophilus_tereticaudus	LC	stable	0	0	0.917004083	0.604979344	171	57	2	1.098612289	0.515760979	0.415917609	147.57	4.994302639	5
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_townsendii	VU	decreasing	1	1	0.555901626	0.790539929	14	53	-0.735849057	-1.331234584	-0.296807656	-0.35212482	207.29	5.334118779	5
RODENTIA	SCIURIDAE	Ictidomys	Spermophilus_tridecemlineatus	LC	stable	0	0	0.734005287	0.226465621	2328	852	1.732394366	1.005178282	2.241133399	1.175923083	174.91	5.164271556	5
RODENTIA	SCIURIDAE	Otospermophilus	Spermophilus_variegatus	LC	stable	0	0	0.851538832	0.616666201	1142	613	0.862969005	0.622171454	0.380874824	0.322717228	714.58	6.571694958	7
RODENTIA	SCIURIDAE	Urocitellus	Spermophilus_washingtoni	NT	decreasing	0	1	0.730682323	0.530740744	33	19	0.736842105	0.552068582	0.376721744	0.319705125	215.09	5.371056545	5
RODENTIA	ERETHIZONTIDAE	Coendou	Sphiggurus_mexicanus	LC	unknown	0	NA	0.917604725	0.899863982	11	6	0.833333333	0.606135804	0.019714917	0.019523095	2000	7.60090246	8
CARNIVORA	MEPHITIDAE	Spilogale	Spilogale_angustifrons	LC	stable	0	0	0.936550823	0.697409706	79	4	18.75	2.983153491	0.342899038	0.294830738	340.997	5.83187368	6
CARNIVORA	MEPHITIDAE	Spilogale	Spilogale_gracilis	LC	decreasing	0	1	0.810059592	0.517497376	1793	949	0.889357218	0.636236675	0.565340484	0.448103362	466.5	6.14525802	6
CARNIVORA	MEPHITIDAE	Spilogale	Spilogale_putorius	VU	decreasing	1	1	0.889270513	0.33737935	1607	202	6.955445545	2.073856668	1.635817848	0.969193513	566.49	6.339459428	6
CHIROPTERA	PHYLLOSTOMIDAE	Sturnira	Sturnira_lilium	LC	stable	0	0	0.973981525	0.69903297	147	19	6.736842105	2.045993608	0.39332702	0.331694427	20.19	3.005187432	3
CHIROPTERA	PHYLLOSTOMIDAE	Sturnira	Sturnira_ludovici	LC	unknown	0	NA	0.931348998	0.714960194	74	8	8.25	2.224623552	0.302658533	0.264407202	21	3.044522438	3
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_aquaticus	LC	decreasing	0	1	0.960921872	0.30310511	440	12	35.66666667	3.601868077	2.170259557	1.153813464	2133.34	7.665444106	8
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_audubonii	LC	stable	0	0	0.892036356	0.531963752	1753	763	1.29750983	0.831825854	0.676874323	0.516931539	880.88	6.780921408	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_bachmani	LC	stable	0	0	0.953005895	0.749566714	195	88	1.215909091	0.795662744	0.271409039	0.240125765	714.53	6.571624984	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_brasiliensis	LC	unknown	0	NA	0.804903896	0.832691738	22	30	-0.266666667	-0.310154928	-0.033371103	-0.033940625	986.74	6.89440658	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_cognatus	EN	unknown	1	NA	0.503412107	0.76607618	14	812	-0.982758621	-4.060443011	-0.34286939	-0.419872483	1339.099286	7.199752492	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_cunicularius	LC	unknown	0	NA	0.954487544	0.795933433	38	4	8.5	2.251291799	0.199205241	0.181659038	2489.54	7.819853233	8
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_floridanus	LC	increasing	0	0	0.910572456	0.407381633	2806	871	2.221584386	1.169873284	1.235182893	0.804323056	1207.19	7.096050624	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_nuttallii	LC	unknown	0	NA	0.750488824	0.371287278	1294	464	1.788793103	1.025608923	1.021315754	0.703748663	801.54	6.686534877	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_obscurus	NT	decreasing	0	1	0.792121394	0.195046869	171	19	8	2.197224577	3.061184879	1.401474773	900	6.802394763	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_palustris	LC	unknown	0	NA	0.903976495	0.332272161	147	1	146	4.990432587	1.720590526	1.000848962	1355.23	7.211726461	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_robustus	EN	NA	1	NA	0.670637335	0.551200901	50	16	2.125	1.139434283	0.216684034	0.196129153	1550	7.34601021	7
LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus_transitionalis	VU	decreasing	1	1	0.636723893	0.542554997	50	45	0.111111111	0.105360516	0.173565622	0.160046655	813.51	6.701358219	7
RODENTIA	CRICETIDAE	Synaptomys	Synaptomys_borealis	LC	unknown	0	NA	0.765388128	0.156199747	4899	880	4.567045455	1.716864474	3.900059984	1.589247447	21.3	3.058707073	3
RODENTIA	CRICETIDAE	Synaptomys	Synaptomys_cooperi	LC	unknown	0	NA	0.821686454	0.294133268	1751	519	2.373795761	1.216038449	1.793585574	1.027325923	28.01	3.332561589	3
CHIROPTERA	MOLOSSIDAE	Tadarida	Tadarida_brasiliensis	LC	stable	0	0	0.884240408	0.52901767	2231	881	1.532349603	0.929147568	0.67147613	0.513707146	12.61	2.53449015	3
RODENTIA	SCIURIDAE	Neotamias	Tamias_alpinus	LC	stable	0	0	0.52811074	0.778006335	14	158	-0.911392405	-2.423537703	-0.321199949	-0.38742867	36.54	3.598407551	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_amoenus	LC	stable	0	0	0.692771943	0.301544227	760	379	1.005277045	0.695782228	1.297414046	0.831784163	50.63	3.924544286	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_bulleri	VU	decreasing	1	1	0.753884972	0.822651856	12	20	-0.4	-0.510825624	-0.08359172	-0.087293293	100	4.605170186	5
RODENTIA	SCIURIDAE	Neotamias	Tamias_canipes	LC	stable	0	0	0.620942886	0.782556054	40	128	-0.6875	-1.16315081	-0.206519607	-0.231326449	70.2	4.251348311	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_cinereicollis	LC	stable	0	0	0.949357375	0.484556768	71	8	7.875	2.183238335	0.959228388	0.672550716	61.59	4.12049952	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_dorsalis	LC	stable	0	0	0.756338106	0.528118463	693	391	0.772378517	0.572322439	0.432137218	0.359167886	63.66	4.153556422	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_durangae	LC	unknown	0	NA	0.89084578	0.59356337	46	8	4.75	1.749199855	0.500843592	0.406027345	84.99	4.442533603	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_merriami	LC	stable	0	0	0.897991137	0.7923215	82	62	0.322580645	0.279584862	0.133367121	0.125192955	74.77	4.314416735	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_minimus	LC	stable	0	0	0.730388462	0.160608174	4250	1003	3.237288136	1.443923474	3.547641912	1.514608837	42.87	3.758172281	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_obscurus	LC	stable	0	0	0.706383653	0.685122393	96	90	0.066666667	0.064538521	0.031032791	0.03056101	72.99	4.290322445	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_ochrogenys	LC	stable	0	0	0.767901316	0.854978142	8	12	-0.333333333	-0.405465108	-0.101846845	-0.107414674	91.69	4.518413322	5
RODENTIA	SCIURIDAE	Neotamias	Tamias_panamintinus	LC	stable	0	0	0.74301961	0.681098263	113	101	0.118811881	0.112267302	0.09091397	0.087015849	51.73	3.946037884	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_quadrimaculatus	LC	stable	0	0	0.787770918	0.886284074	19	30	-0.366666667	-0.456758402	-0.111153025	-0.11783019	83.62	4.426282726	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_quadrivittatus	LC	stable	0	0	0.4770108	0.280377558	241	245	-0.016326531	-0.016461277	0.701315907	0.531402015	57.49	4.05161102	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_ruficaudus	LC	stable	0	0	0.63121578	0.149152643	120	65	0.846153846	0.613104473	3.232012039	1.442677539	60.06	4.095344063	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_rufus	LC	stable	0	0	0.720163545	0.653659652	130	83	0.56626506	0.448693843	0.101740857	0.096891526	53.6	3.981549068	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_senex	LC	stable	0	0	0.901255133	0.566300615	113	23	3.913043478	1.591893603	0.591478287	0.464663325	89.35	4.492561242	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_siskiyou	LC	stable	0	0	0.839804444	0.818898077	40	41	-0.024390244	-0.024692613	0.025529877	0.025209432	75	4.317488114	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_sonomae	LC	stable	0	0	0.869804593	0.818958172	60	46	0.304347826	0.265703166	0.062086713	0.06023557	75	4.317488114	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_speciosus	LC	stable	0	0	0.800187331	0.766604471	78	63	0.238095238	0.2135741	0.043807284	0.042874879	60.83	4.108083088	4
RODENTIA	SCIURIDAE	Tamias	Tamias_striatus	LC	stable	0	0	0.855141423	0.291430293	2196	542	3.051660517	1.399126801	1.934291472	1.076466018	111.9	4.717605615	5
RODENTIA	SCIURIDAE	Neotamias	Tamias_townsendii	LC	stable	0	0	0.934172756	0.422359757	105	29	2.620689655	1.28666452	1.21179395	0.793803928	79.12	4.370965687	4
RODENTIA	SCIURIDAE	Neotamias	Tamias_umbrinus	LC	stable	0	0	0.664687266	0.5057272	417	256	0.62890625	0.487908777	0.314319786	0.273319259	51.75	3.946424432	4
RODENTIA	SCIURIDAE	Tamiasciurus	Tamiasciurus_douglasii	LC	stable	0	0	0.858391904	0.497600012	373	210	0.776190476	0.574470889	0.725064076	0.545264195	225	5.416100402	5
RODENTIA	SCIURIDAE	Tamiasciurus	Tamiasciurus_hudsonicus	LC	stable	0	0	0.760933232	0.20910819	6389	1935	2.301808786	1.194470435	2.638945135	1.291693842	200.24	5.299516647	5
CARNIVORA	MUSTELIDAE	Taxidea	Taxidea_taxus	LC	decreasing	0	1	0.894388509	0.363781644	4054	1246	2.253611557	1.179765628	1.45858614	0.899586445	7842.15	8.96726831	9
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_bottae	LC	stable	0	0	0.683033167	0.505104136	1114	935	0.19144385	0.175165891	0.352262075	0.301778802	122.7	4.809742352	5
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_bulbivorus	LC	stable	0	0	0.690610945	0.801079026	10	30	-0.666666667	-1.098612289	-0.137899106	-0.148382968	359.9	5.885826215	6
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_clusius	LC	unknown	0	NA	0.436392837	0.892656747	10	71	-0.85915493	-1.960094784	-0.511130299	-0.715659285	164.3157143	5.101789664	5
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_idahoensis	LC	unknown	0	NA	0.81834076	0.26599813	131	24	4.458333333	1.697143493	2.076490649	1.123789548	164.3157143	5.101789664	5
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_mazama	LC	decreasing	0	1	0.884530874	0.522314241	81	18	3.5	1.504077397	0.693484121	0.526788017	93.07	4.533351898	5
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_monticola	LC	stable	0	0	0.932592288	0.784531716	52	20	1.6	0.955511445	0.188724775	0.172881115	80.99	4.39432569	4
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_talpoides	LC	stable	0	0	0.795091483	0.263514201	1562	333	3.690690691	1.54557984	2.017262367	1.104349919	104.64	4.650525888	5
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_townsendii	LC	stable	0	0	0.686329921	0.552397195	154	72	1.138888889	0.760286483	0.242457287	0.217091102	263.35	5.573483946	6
RODENTIA	GEOMYIDAE	Thomomys	Thomomys_umbrinus	LC	unknown	0	NA	0.902450325	0.554005597	401	64	5.265625	1.835078344	0.628955247	0.487938857	125.56	4.832783732	5
DIDELPHIMORPHIA	DIDELPHIDAE	Tlacuatzin	Tlacuatzin_canescens	LC	stable	0	0	0.977026418	0.731393492	73	5	13.6	2.681021529	0.335842372	0.289562083	47.73	3.865560131	4
RODENTIA	CRICETIDAE	Tylomys	Tylomys_nudicaudus	LC	stable	0	0	0.8969725	0.902210983	16	18	-0.111111111	-0.117783036	-0.005806272	-0.005823194	181.65	5.202081759	5
CARNIVORA	CANIDAE	Urocyon	Urocyon_cinereoargenteus	LC	stable	0	0	0.923680764	0.44795749	3354	1100	2.049090909	1.114843484	1.061983078	0.723668179	3833.71	8.251588282	8
CHIROPTERA	PHYLLOSTOMIDAE	Uroderma	Uroderma_magnirostrum	LC	stable	0	0	0.856879688	0.934125088	9	16	-0.4375	-0.575364145	-0.082692781	-0.086312836	17.3	2.850706502	3
CARNIVORA	URSIDAE	Ursus	Ursus_americanus	LC	increasing	0	0	0.712908148	0.231587614	7438	2829	1.629197596	0.966678703	2.078351797	1.124394323	110500	11.6127708	12
CARNIVORA	URSIDAE	Ursus	Ursus_arctos	LC	stable	0	0	0.753160385	0.232778846	4634	1089	3.255280073	1.448160582	2.235519022	1.174189355	196287.5	12.1873357	12
CARNIVORA	URSIDAE	Ursus	Ursus_maritimus	VU	unknown	1	NA	0.446805352	0.36301846	9322	12752	-0.268977415	-0.313310924	0.230806147	0.207669359	371703.8	12.82585258	13
CARNIVORA	CANIDAE	Vulpes	Vulpes_macrotis	LC	decreasing	0	1	0.786665122	0.569905765	1107	703	0.574679943	0.454052041	0.380342454	0.322331623	4499.97	8.411826009	8
CARNIVORA	CANIDAE	Vulpes	Vulpes_velox	LC	stable	0	0	0.822455711	0.422058391	359	95	2.778947368	1.329445497	0.948677549	0.667150962	2088	7.643961949	8
CARNIVORA	CANIDAE	Vulpes	Vulpes_vulpes	LC	stable	0	0	0.860838679	0.298648918	9530	2992	2.185160428	1.158502658	1.882443653	1.058638425	4820.36	8.480603893	8
RODENTIA	DIPODIDAE	Zapus	Zapus_hudsonius	LC	stable	0	0	0.756300934	0.214022014	5955	1434	3.152719665	1.423763461	2.533752998	1.262360478	18.43	2.913979772	3
RODENTIA	DIPODIDAE	Zapus	Zapus_princeps	LC	stable	0	0	0.735141191	0.279705404	2324	789	1.945500634	1.080278797	1.628269526	0.966325655	27.2	3.303216973	3
RODENTIA	DIPODIDAE	Zapus	Zapus_trinotatus	LC	unknown	0	NA	0.985025934	0.468870927	123	11	10.18181818	2.414289083	1.100846687	0.742340448	27.45	3.312366168	3
